Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763902349,2025-11-23T12:52:29Z,UNI131,"38.293686,42.48629",44250,280,131
1763902351,2025-11-23T12:52:31Z,UNI131,"38.290833,42.490257",44275,260,133
1763902354,2025-11-23T12:52:34Z,UNI131,"38.286541,42.496056",44275,260,133
1763902357,2025-11-23T12:52:37Z,UNI131,"38.282536,42.501984",44300,300,122
1763902359,2025-11-23T12:52:39Z,UNI131,"38.278561,42.507465",44300,510,132
1763902365,2025-11-23T12:52:45Z,UNI131,"38.272251,42.516315",44325,400,131
1763902368,2025-11-23T12:52:48Z,UNI131,"38.266148,42.524761",44325,390,132
1763902372,2025-11-23T12:52:52Z,UNI131,"38.261616,42.531063",44350,451,132
1763902374,2025-11-23T12:52:54Z,UNI131,"38.258419,42.535763",44350,460,131
1763902376,2025-11-23T12:52:56Z,UNI131,"38.255257,42.540104",44350,200,135
1763902383,2025-11-23T12:53:03Z,UNI131,"38.244804,42.55518",44400,450,131
1763902390,2025-11-23T12:53:10Z,UNI131,"38.23547,42.56773",44400,450,133
1763902392,2025-11-23T12:53:12Z,UNI131,"38.231899,42.572613",44425,480,130
1763902394,2025-11-23T12:53:14Z,UNI131,"38.229504,42.576344",44425,483,129
1763902398,2025-11-23T12:53:18Z,UNI131,"38.224285,42.583576",44425,430,132
1763902400,2025-11-23T12:53:20Z,UNI131,"38.221153,42.588047",44450,360,131
1763902403,2025-11-23T12:53:23Z,UNI131,"38.215572,42.595619",44450,461,132
1763902406,2025-11-23T12:53:26Z,UNI131,"38.212536,42.599838",44475,300,132
1763902408,2025-11-23T12:53:28Z,UNI131,"38.209408,42.604218",44475,466,131
1763902410,2025-11-23T12:53:30Z,UNI131,"38.206047,42.60886",44475,462,132
1763902413,2025-11-23T12:53:33Z,UNI131,"38.2019,42.614651",44500,430,134
1763902415,2025-11-23T12:53:35Z,UNI131,"38.198944,42.618858",44500,310,131
1763902419,2025-11-23T12:53:39Z,UNI131,"38.194042,42.625751",44525,461,131
1763902423,2025-11-23T12:53:43Z,UNI131,"38.186768,42.635876",44525,510,132
1763902434,2025-11-23T12:53:54Z,UNI131,"38.172756,42.656841",44575,840,146
1763902436,2025-11-23T12:53:56Z,UNI131,"38.168591,42.66143",44600,400,138
1763902439,2025-11-23T12:53:59Z,UNI131,"38.165627,42.665482",44600,459,132
1763902442,2025-11-23T12:54:02Z,UNI131,"38.161785,42.67086",44600,456,132
1763902447,2025-11-23T12:54:07Z,UNI131,"38.154606,42.681137",44625,420,131
1763902455,2025-11-23T12:54:15Z,UNI131,"38.142811,42.697765",44650,390,131
