Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763892521,2025-11-23T10:08:41Z,UNI131,"45.397339,24.251469",45000,454,118
1763892553,2025-11-23T10:09:13Z,UNI131,"45.366257,24.334455",45000,454,117
1763892584,2025-11-23T10:09:44Z,UNI131,"45.334763,24.418356",45000,452,118
1763892616,2025-11-23T10:10:16Z,UNI131,"45.304138,24.500101",45000,453,117
1763892648,2025-11-23T10:10:48Z,UNI131,"45.272751,24.583115",45000,452,118
1763892679,2025-11-23T10:11:19Z,UNI131,"45.242065,24.663588",45000,450,118
1763892710,2025-11-23T10:11:50Z,UNI131,"45.211258,24.745266",45000,446,117
1763892741,2025-11-23T10:12:21Z,UNI131,"45.181366,24.824066",45000,444,118
1763892773,2025-11-23T10:12:53Z,UNI131,"45.149853,24.906006",45000,443,118
1763892805,2025-11-23T10:13:25Z,UNI131,"45.119358,24.985723",45000,445,118
1763892836,2025-11-23T10:13:56Z,UNI131,"45.088165,25.066681",45000,443,118
1763892868,2025-11-23T10:14:28Z,UNI131,"45.057632,25.145809",45000,443,118
1763892899,2025-11-23T10:14:59Z,UNI131,"45.027466,25.224152",45000,444,118
1763892930,2025-11-23T10:15:30Z,UNI131,"44.996231,25.304863",45000,443,118
1763892962,2025-11-23T10:16:02Z,UNI131,"44.964993,25.384983",45000,444,118
1763892993,2025-11-23T10:16:33Z,UNI131,"44.934406,25.463295",45000,446,118
1763893024,2025-11-23T10:17:04Z,UNI131,"44.903404,25.542946",45000,447,118
1763893055,2025-11-23T10:17:35Z,UNI131,"44.871796,25.623533",45000,449,118
1763893087,2025-11-23T10:18:07Z,UNI131,"44.840149,25.703756",45000,449,119
1763893119,2025-11-23T10:18:39Z,UNI131,"44.808064,25.785248",45000,451,118
